price,predict
1131,-0.002348599
1115.4,-0.002474402
1126.7,0.001772799
1125.2,0.00756183
1137.9,-0.010789924
1098.9,0.003450019
1113.2,-0.006087241
1093.4,0.008489249
1084,-0.00083166
1087.55,0.000653565
1105.4,-0.001323081
1105.45,0.021746838
1107.3,5.91E-05
1096.83,-0.003128128
1092.9,0.004674555
1096.95,0.001602292
1097.32,0.000615748
1121.2,0.00083741
1118,-0.001841789
1138.4,-0.011389657
1131.6,-0.005583076
1138.25,0.004420304
1151.85,0.002501108
1128.5,-0.000454854
1138.2,0.006703034
1142.85,0.003500001
1130.93,0.000723599
1133.6,0.00349227
1138.2,0.00116717
1111.05,-0.005172545
1093.95,-0.002079129
1093.2,0.003966174
1098.4,0.001545215
1097.55,0.004997254
1087.9,0.009980233
1087.1,0.002552527
1080.85,-0.001142928
1105.5,0.00202194
1114.45,-0.006173879
1109.8,-0.015698091
1063.7,0.001740734
1066.3,0.003606641
1062.85,0.005994843
1078.09,-0.00710216
1072.1,-0.005600483
1095.4,-0.000487586
1093.38,-0.004006031
1101.1,0.005161519
1119.45,-0.001626001
1106.81,-0.004763421
1108.7,-0.003979423
1119.2,-0.003669283
1114.25,-0.002350326
1103.4,-0.006406883
1097.75,-0.004471265
1106.35,-0.004141336
1117.6,0.011518126
1118.99,-0.003042967
1134.7,0.000750135
1139.9,-0.002713885
1132.2,0.0115678
1134.65,0.00345665
1123.55,0.012606174
1121.85,0.007347983
1108.41,-0.011687497
1109.5,-0.0003668
1101.9,0.011034975
1108.45,-0.004516127
1127.7,-0.004375478
1120.35,-0.002063999
1127.35,-0.002784424
1107,-0.004832676
1102.25,0.002540633
1105.15,-0.005447749
1086.65,-0.005313926
1090.5,0.002609868
1107.5,-0.004909031
1109.72,-0.000532843
1103.6,0.001201708
1113.25,-0.003717126
1126.8,-0.004588944
1119.8,-0.004980652
1131.9,0.003191344
1134.3,-0.003441398
1149.35,0.000413225
1150.55,-0.00015167
1162,-0.00248014
1156.2,-0.000574414
1150.65,-0.011268951
1155.35,-0.00240241
1159.25,-0.000199614
1137.4,-0.007363552
1135.75,-0.00475208
1140.75,-0.005886209
1146.75,-0.005790248
1141.5,-0.007840353
1157.6,-0.001565227
1153.5,-0.003940084
1167.85,-0.006755342
1165.7,0.006641396
1166.85,-0.00776182
1179.2,-0.006393492
1182.18,-0.00528155
1171.28,-0.00695179
1175.28,-0.001751578
1208.57,0.001476546
1208.4,-0.003175259
1203.1,0.002416769
1232.88,0.009515879
1238.93,-0.001186721
1232.7,0.003194626
1233.18,-0.0038927
1222.45,0.001314138
1225.15,-0.010103565
1193.75,-0.003825956
1182.35,-0.001854457
1177.1,-0.004324898
1191.65,-0.002439964
1204.25,-0.00681255
1211.8,-0.006637355
1212.65,0.007531429
1214.38,0.001654954
1216.2,-0.005323536
1225.65,-0.004220783
1223.45,-0.004080363
1206.65,0.002049357
1219.9,-0.000403034
1240.25,-0.006367495
1236.55,-0.002882896
1233.5,-0.005184789
1216.55,0.004258606
1226.7,-0.001558473
1221.25,-0.023565649
1234.15,-0.000124874
1229,-0.00299199
1245.15,-0.009610613
1256.8,-0.003987942
1233.7,-0.001255622
1240.05,0.000884936
1237.35,-0.004423483
1243.45,-0.003627499
1255.6,-0.005347588
1238.95,-0.008656598
1240.65,-0.004522867
1242.25,-0.003443534
1198.95,0.000384107
1211.6,-0.00113742
1209.27,-0.003094189
1192.63,0.002012691
1202.75,-0.007564217
1198.1,-0.002145902
1211.6,-0.007046276
1196.85,0.002953229
1212.35,-0.000458445
1208.3,-0.000864035
1208.25,0.000120424
1193,-0.002171445
1182.95,-0.005209951
1192.05,-0.003193025
1185.05,-0.01755083
1194.95,-0.000726547
1189.2,-0.000277348
1183.55,-0.014961224
1161.6,-0.001430265
1163.6,-0.001040177
1168.25,-0.000287285
1181,-0.001426659
1182.85,0.005439169
1186.15,0.00017414
1194.95,-5.27E-05
1194.95,0.002168072
1205.4,0.002682478
1201.35,-0.005593758
1204.25,-0.005029542
1198.1,0.002744
1213.85,0.000393547
1215.5,0.005088736
1225.15,0.003367131
1224.85,-0.006705779
1229.45,-0.006931314
1232.15,0.00759065
1227.8,-0.004075239
1226.15,0.002648199
1230.65,-0.007871823
1240.05,-0.003201352
1237.6,-0.00459804
1238.1,0.005270876
1236.97,0.003398825
1247.45,-0.001999495
1244.3,-0.003362904
1250.95,-0.012719377
1246.75,-0.018279054
1250.05,-0.01100628
1255.55,0.000689392
1254.95,-0.008095154
1243.65,0.004582072
1246.25,0.006239479
1245.6,-0.006137491
1268.15,-0.002442006
1268.05,0.003945091
1275.25,-0.01071831
1274.3,-0.003823074
1278.35,-0.013160097
1287.15,0.006679978
1291.35,0.006708807
1292.45,0.004208738
1295.95,0.004199074
1294.35,-0.002399591
1309.05,0.00127256
1309.85,-0.000269047
1308.35,0.000599264
1319.1,-0.000154335
1315.25,-0.007683935
1340.65,-0.000537516
1349.05,-0.008946613
1333.55,-0.012279845
1346.74,-0.004279301
1354.05,-0.00720609
1350.35,-0.005478916
1372.15,0.001747407
1381.15,-0.000807633
1368.4,-0.005215559
1368.45,-0.002798039
1332.05,-0.007240924
1346.25,0.001923263
1325.68,-0.005815661
1328.45,-4.75E-05
1339.85,0.003867149
1340.45,0.012136674
1325.35,-0.002243203
1344.05,-0.004761032
1359.4,0.005318255
1353.85,-0.003010428
1357.45,0.00317331
1348.55,-0.001760509
1392.5,-0.00507606
1393.65,-0.005561757
1409.55,0.00190271
1392.9,-0.003101424
1403.9,0.00439081
1408.65,-0.00288621
1368.75,-0.00871921
1360.6,-0.004759907
1339.7,-0.004619279
1336,-0.0012647
1353.07,0.002241172
1352.93,-0.010650488
1363.5,0.001252506
1376.9,-0.004833027
1375,0.002494371
1375.9,0.007626361
1365.2,0.0019814
1366.9,0.006271681
1386.02,0.00503757
1387.9,-0.011007885
1386.7,0.001116664
1414.07,0.000592742
1423.75,0.001935066
1402.05,0.005765574
1382.07,-0.005250658
1387.1,-0.001122252
1386,0.001255707
1394.18,-0.00087856
1396.25,-0.001068521
1380.82,0.028722934
1370.28,-0.005278416
1375.45,0.00561364
1385.25,-0.001175947
1385.6,0.003990881
1385.35,-0.009044143
1380.1,-0.010338664
1381.47,0.002344133
1383.75,-0.002082693
1405.9,0.006751726
1411.75,-0.003898013
1404.68,-0.000301422
1420.78,-0.000959335
1414.8,0.00017932
1380.72,0.005302815
1378.32,0.002349138
1371.6,-0.009397776
1369.57,0.002555715
1375.68,0.004397624
1381.53,-0.001082289
1387.85,-0.000598117
1373.78,-0.002318531
1361.72,-0.000243034
1362.65,-0.000662432
1368.25,0.008447984
1369.93,0.004151376
1346.28,-0.0099688
1342.68,-0.001783209
1334.35,-0.006956511
1332.32,0.000835776
1345.85,-0.017356058
1313.93,0.008258055
1336.75,0.006338509
1332.8,0.00564684
1338.1,0.005783444
1335.32,-0.011222875
1354.35,0.006033163
1348.85,0.002580673
1351.3,0.002733341
1364.03,-0.001144685
1363.65,-0.005894002
1363.8,-0.006176372
1357.05,0.000536592
1361.85,0.003574738
1373.8,0.005414918
1374.43,-0.000325391
1384.1,-0.002705803
1389.53,0.019075275
1406.45,-0.024836839
1399.13,-0.006022698
1411.7,-0.002186032
1402.88,-0.005971535
1410.6,-0.010369388
1411.48,-0.013912523
1433.28,-0.005520568
1434.5,-0.011954045
1416,0.006331295
1430.9,-0.007678612
1432.05,0.000350571
1428.95,-0.003505956
1430.97,0.001792702
1411.8,0.002025017
1417.45,0.007140535
1426.4,0.002488323
1395.7,-0.003806006
1398.88,0.014860216
1403.72,-0.022201416
1418.9,-0.003832374
1427.68,0.001452853
1427.65,-0.002997376
1437.4,-0.00132475
1430.65,-0.004923206
1429.74,-0.001914848
1420.4,0.003594452
1418.5,0.003178339
1423.02,-0.006333156
1432.3,0.006618204
1428.8,-0.006131178
1433.95,-0.006132425
1455.73,-0.004118971
1459.7,-0.001587126
1458.07,-0.002691618
1474.93,-0.005251013
1463.15,-0.002207125
1453.1,-0.00306329
1457.3,-0.001229655
1474.18,-0.009722254
1486.7,-0.000598453
1495.3,-0.002526742
1496.32,-0.005383678
1502.55,-0.002595368
1506.25,-0.008768337
1506.85,-0.001910499
1507.23,-0.010736603
1506.3,-0.000919009
1527.35,-0.004309745
1536.2,0.000592532
1563.7,-0.003106562
1545.35,0.018655547
1535.97,-0.007048619
1516.32,-0.005777055
1474.3,-0.002050697
1495.6,0.002255255
1513.75,-0.014112284
1516.28,0.00129668
1501.2,0.000185356
1505.9,-0.003252056
1495.02,-0.001965164
1489.3,-0.002361611
1486.8,0.009375524
1497.15,-0.001080044
1493.35,0.006953181
1512.3,0.003990163
1517.03,-0.004722181
1526.63,-0.002242079
1525.32,0.004098942
1519.15,-0.002758577
1536.4,-0.003649656
1537.15,0.006667322
1535.8,-0.004743798
1539.8,-0.003214278
1533.57,-0.003726912
1541.95,0.000609082
1544.65,-0.010355219
1544.15,-0.006668463
1537.65,-0.003148442
1544.1,-0.008447437
1531.65,-0.009704686
1516.1,-0.000280003
1523.78,0.007902835
1530.88,0.002178148
1529.8,0.000187977
1539.45,0.000246933
1540.7,0.003414531
1546.3,-6.33E-07
1548.95,0.002676816
1521.4,-0.000453977
1502.65,0.005064298
1498.05,0.003140729
1501.4,0.010282496
1512.3,0.001813338
1500.35,-0.00250517
1487.78,0.010881712
1497.07,-0.00305871
1515.65,-0.004544771
1528.9,-0.004682949
1532.38,-0.00049208
1544.15,-0.009952852
1553.47,0.005968955
1567.7,-0.002839893
1582.38,-0.00828017
1587.3,0.002982958
1593.55,0.000383731
1604.85,-0.001505708
1588.45,-0.002165857
1600.5,-0.009989894
1590.7,0.016537032
1601.27,-0.003497743
1614.15,-0.004860832
1619.3,-0.006406456
1613.65,0.000262426
1615.95,0.001113735
1627.88,-0.000583467
1619,-0.006917038
1661.18,-0.013256979
1661.75,-0.006958568
1646.53,0.001806539
1663.8,0.000892037
1719.53,-0.005185104
1740.4,-0.002404569
1793.05,0.000248681
1764.1,-0.004569551
1746.9,-0.003206205
1765.85,-0.010365566
1785.7,0.003195929
1791.25,0.00136649
1823.8,0.000187086
1852.1,-0.001326848
1897.6,-0.004314533
1828.35,-0.004200467
1759.32,-0.005509488
1774.15,-0.006198178
1827.95,0.002204432
1788.43,0.001904202
1835.43,-0.003270051
1825.72,0.001549428
1826.15,-0.018803415
1882.88,0.000415398
1900.23,0.000305897
1875.4,-0.002982015
1817.47,-0.004159161
1870.18,4.91E-05
1855.7,0.014024257
1815.3,0.003478166
1833.6,0.003568067
1819.63,0.006635256
1788.57,-0.004253878
1811.88,-0.004724214
1778.68,0.004109491
1803.63,-0.011820243
1782.35,0.008095404
1740.13,0.009667367
1656.8,0.003342952
1626.35,-0.010327356
1650.13,-0.000891081
1608.8,-0.003687287
1614.4,0.010125107
1623.97,-0.003609294
1658.32,-0.004318711
1623.95,0.012595434
1641.05,-0.007598592
1651.43,-0.001143674
1637.85,-0.002883749
1676.55,0.0029232
1662.4,-0.003295844
1676.03,0.014399482
1668.14,-0.000286254
1680.73,0.001188402
1670.85,-0.008050546
1657.85,-0.004980112
1640.75,-0.01240328
1620.8,-0.003189423
1642.38,-0.001572492
1653.48,-0.010825112
1705.53,0.015722266
1724.82,-0.01444785
1744.85,-0.003606209
1743.75,0.008905669
1714.85,-0.009681462
1719.9,0.003934851
1738.6,-0.002155594
1763.82,-0.005025961
1754.65,-0.009146441
1795.1,-0.005501604
1786.3,0.001189806
1769.95,0.000127553
1758.4,0.001987791
1788.68,0.000405242
1780.43,-0.004488343
1780.82,-0.001010627
1763.38,0.004137784
1721.78,-0.002970682
1723.95,-0.003736075
1677.32,-0.003370578
1699.82,-0.007439234
1692.27,-0.00597472
1694.32,-0.002325019
1683.53,-0.003489338
1712.35,-0.001166004
1715.72,-0.002910148
1746.38,0.008588297
1744.82,0.003342204
1746.75,-0.002414233
1723,-0.011085416
1728.2,0.006481068
1741.8,-0.008788862
1708.38,0.000462015
1711.6,-0.006885601
1666.57,0.000665188
1631.57,0.004216277
1574.05,-0.005814342
1570.52,-0.001098481
1598.95,-0.003462136
1594.27,0.007093132
1615.9,0.000520212
1615.23,-0.002620856
1605.55,-0.001681947
1606.35,-0.006249168
1606.95,-0.007688974
1593.22,-0.007745257
1555.43,0.002334626
1545.97,-0.00067781
1563.7,0.000835125
1566.27,-0.005568668
1603.5,0.005457071
1611.6,-0.002891369
1622.72,0.016944209
1617.95,-0.011386786
1611.57,-0.007449385
1632.35,-0.000965027
1641.97,0.004845633
1650.25,-0.017668929
1639,-0.003084193
1643.8,-0.002339754
1652.05,-0.015943445
1659.95,-0.009069145
1658.35,-0.00370977
1666.65,-0.003116367
1677.18,-0.012058197
1665.68,-0.005993387
1710.57,-0.00052704
1720.65,-0.004011488
1739.07,-0.006014285
1730.07,-0.005216834
1737.6,0.00038196
1743.4,-0.005379992
1759.48,-0.019091234
1726.25,-0.001760973
1720.35,-0.0015122
1745.48,-0.004761031
1733.2,-0.002487632
1729.4,-0.002101832
1722,0.003288616
1722.27,0.00026698
1720.18,-0.002226128
1728.15,0.005293019
1728.07,0.003618254
1723.38,-0.006792498
1734.95,-0.004404983
1759.13,-0.002680347
1776.22,0.018838452
1780.68,-0.007265363
1772.45,-0.000198786
1767.68,-0.005545269
1784.23,-0.004548434
1696.85,0.004632006
1718.28,-0.006902384
1712.6,-0.006797995
1706.5,-0.006142409
1674.32,-0.005256563
1684.98,-0.010123112
1699.77,-0.000824197
1713.65,0.002547063
1701.32,-0.001286471
1674.1,0.000213592
1644.88,-0.001491679
1658.43,-0.006492354
1660,-0.003975413
1664.52,-0.004205338
1650.77,-0.004280382
1650.43,0.008887317
1645.9,0.002839699
1661.9,0.002794123
1690.07,-0.004248495
1680.77,0.001847587
1663.68,-0.002756148
1661.57,-0.00215776
1668.35,-0.011250571
1677.68,-0.005709153
1646.13,-0.003453527
1620.77,-0.008898973
1631.23,-0.0012757
1636.43,0.002900951
1640.2,-0.005799885
1659.93,-0.004358551
1659.13,0.003152075
1675.77,-0.001057639
1658.15,-0.003049022
1651.88,-0.000296689
1649.57,-0.001604443
1642.1,-0.012366396
1642.93,0.004038078
1642.93,-0.00658102
1638.82,-0.015289758
1642.27,0.000734366
1643.63,-0.002438095
1657.43,0.000429788
1662.75,-0.005398782
1664.75,-0.002369794
1662.43,-0.002097379
1653.5,-0.002685609
1635.98,0.002888312
1642.22,0.014241096
1638.55,-0.002171732
1605.47,0.001872617
1589.57,0.008800063
1594.02,-0.001185841
1579.4,0.002647174
1556.72,0.000669342
1544.21,0.005785771
1539.57,0.010259236
1574.27,0.000478444
1592.99,-0.009567758
1593.07,-0.006147087
1568.5,-0.013789663
1561.45,-0.001835855
1559.25,0.001888572
1573.03,0.005301871
1580.94,-0.00319495
1555.15,-0.003993411
1563.38,-0.006688504
1560.43,0.000606701
1624.1,-0.008461906
1618.85,-0.003147333
1617.05,0.004038259
1619.3,0.007045164
1589.4,-0.001470808
1593.45,-0.003555503
1596.77,-0.004181252
1609.8,-0.008204103
1617.05,-0.020710384
1623.73,-0.001057395
1627.1,-0.003608704
1628.07,-0.007606999
1618.52,0.006450879
1607.48,-0.004174728
1566.28,-0.000102522
1572.45,0.002055613
1584.48,0.005256483
1572.93,-0.004395793
1574.2,-0.007805569
1552.63,0.003815946
1597.4,0.008467675
1597.1,-0.00415974
1617.35,-0.000646759
1615.63,-0.002459498
1604.68,-0.000312854
1583.75,0.001482424
1587.68,-0.001233703
1567.28,-0.001365672
1576.4,-0.000264151
1571.95,-0.00104999
1589.68,0.003207976
1589.38,-0.010754783
1583.4,-0.02337442
1573.52,-0.022939139
1581.43,0.000717952
1584.5,-0.006695633
1576.95,-0.001468555
1580.95,-0.001890719
1604.45,0.000523884
1615.77,-0.018246061
1622.9,-0.004315865
1621.97,-0.00341748
1614.3,-0.001346743
1599.48,-0.000354726
1588.63,-0.003811565
1603.48,0.002608462
1610.5,-0.005566723
1612.2,-0.005762579
1612.13,-0.004180243
1617.25,0.007554343
1620.2,0.003853653
1609.75,0.00295833
1599.05,-0.005005131
1603.1,-0.003141436
1615.1,0.008063407
1616.05,-0.006399291
1620.5,-0.004894229
1637.8,-0.006161204
1654.65,-0.00277905
1670.6,-0.002946631
1670.55,0.002812474
1664.1,-0.004760663
1666.9,0.004903048
1656.5,0.013462172
1655.6,-0.010222501
1692.01,0.003223693
1692.5,0.001337276
1695.75,-0.010220604
1693,0.003090476
1700.28,0.00095361
1735.65,-0.003075743
1726.25,0.00565983
1732.2,-0.009083282
1730.8,0.002055934
1767.04,-0.007454035
1770.4,-0.003024137
1761.45,-0.004942652
1772,0.003627877
1770.4,-0.009115583
1768.6,-0.000505185
1773.1,-0.005093351
1764.45,-0.002133119
1760.65,0.002796237
1752.75,0.001364254
1777.25,-0.014679566
1772.1,-0.000118762
1775.3,-0.005470705
1774.7,-0.000633798
1778,-0.002018537
1790.4,-0.008384897
1780.6,-0.004833593
1774.95,-0.002745452
1764.3,0.002958842
1762.35,0.001984933
1767.35,-0.004825835
1754.48,-0.00655049
1737.55,-0.009276489
1747.6,-0.00790241
1750.15,-0.00028608
1741.3,-0.003601091
1721.75,0.000529715
1728.5,-0.004492508
1707.65,-0.013457906
1701.95,-0.003552702
1712.1,-0.007432915
1711.3,-0.012472569
1709.35,0.000451617
1709.6,-0.005211403
1720.65,-0.003353454
1714.25,-0.004895823
1678.1,-0.006333793
1685,0.001559029
1716,0.003651905
1717.75,-0.002954559
1731.45,-0.00593484
1731.18,-0.003518191
1728.2,-0.00126306
1725,-0.002911882
1726.35,-0.004833997
1715.8,-0.003146487
1713.75,0.003606528
1731.7,-0.003370044
1727.3,-0.006316542
1728.7,0.002600864
1729.55,0.007631273
1753,-0.006701444
1748.65,-0.000356035
1742.15,0.002709907
1719.75,-0.001853035
1725.7,0.001028761
1714.8,-0.002293625
1716,-0.008945084
1697.55,0.00402237
1693.95,-0.004609458
1699.9,-0.00479479
1704.05,0.007665172
1712.95,-0.000904482
1710.3,-0.00277417
1711.65,-5.89E-06
1696.95,0.01215471
1696.1,7.56E-05
1698.15,-0.003795377
1671.1,0.003439292
1667.25,0.005022883
1647.7,0.005581616
1657.25,-0.00076329
1657.48,-0.011384913
1658.9,0.003292692
1659.75,-0.001446261
1664.26,-0.001465308
1655.85,0.0030437
1675.35,-0.009694911
1665.16,-0.004244661
1686.9,-0.000864851
1663.95,0.018334513
1655.65,0.002231789
1646.95,-0.013253482
1659.25,4.86E-05
1657.75,-0.00825277
1675.45,-0.000727664
1662.8,-0.001566895
1667.85,-0.004298915
1679.45,0.006901133
1679.95,-0.003671021
1687.55,0.002907714
1684.3,-0.000361001
1690.05,-0.005276485
1692.7,-0.00538309
1685.85,0.006423344
1667.95,-0.004713458
1658.7,-0.008762776
1655.5,0.008373111
1663.8,0.004632457
1677.05,0.003706867
1663.65,0.001727158
1667.45,-0.003092445
1673.7,0.006283708
1672.95,0.025127086
1677.7,0.005898333
1671.65,-0.005206246
1667.2,-0.001065468
1647.95,0.005423021
1651.15,-0.000868599
1642.55,-0.006460351
1634.75,-0.000313924
1610.1,0.002616028
1610.05,-0.002742958
1605.05,-0.008571998
1564.55,-0.000424147
1576.4,0.000434267
1581.4,-0.000348756
1593.5,-0.006468169
1613.85,-0.005551682
1597.4,0.001265523
1579.58,0.002910598
1576.23,-0.004108004
1573.77,-0.003201986
1575.5,0.000139794
1583.9,0.001394111
1578.97,-0.005958842
1578.8,0.001468644
1581.55,-0.004196176
1592.8,-0.007845355
1587.7,0.001624776
1590.2,0.003790576
1591.95,0.004130675
1605.63,-0.005921999
1612.75,-0.004946235
1606.83,-0.002076648
1614.88,0.009794178
1608.58,0.008343721
1605.08,-0.004712386
1600.04,0.001383141
1605.25,0.005193127
1596.82,0.004554812
1598.75,0.003503636
1599.52,-0.001982821
1575.9,0.007377425
1557.95,-0.000247401
1554.59,-0.001740608
1581.15,-0.002460804
1573.64,-0.005303987
1585.34,0.000861844
1558.54,-0.00798711
1561.45,-0.002271971
1483,-0.007963394
1347.95,-0.000821818
1367.89,0.006276001
1376.5,0.012366557
1390.59,0.011717132
1390.59,0.007425381
1426.45,0.000591958
1413,-0.007737305
1431.95,-0.003969755
1467.88,-0.003672903
1462.09,0.001536804
1475.93,0.004878216
1476.75,-0.004437758
1457.58,-0.004498003
1467.08,-0.006664388
1470.75,-0.009239322
1469.4,-0.007009119
1452.73,-0.002114714
1474.07,-0.005652117
1458.25,7.66E-05
1448.2,-0.011198953
1430.58,0.010018988
1425.4,0.002170563
1393.03,-0.003586058
1386,0.000774403
1359.55,0.001936603
1393.8,-0.013745338
1376.37,0.002601538
1370.4,-0.003307438
1391.1,0.000912781
1386.65,-0.003085025
1394.78,-0.002683547
1381.23,-0.001536085
1393.1,-0.001568103
1414.15,-0.000809296
1387.92,0.001008469
1411.4,0.006154481
1399.43,-0.000737367
1403.4,0.004008636
1413.91,-0.00069834
1383.05,-0.0036343
1386.5,0.012481866
1378.37,-0.006914502
1388.9,-0.009124313
1386.02,0.000615561
1390.74,0.001445591
1385.35,-0.000423149
1367.65,0.000295786
1351.26,0.001786984
1285.05,0.011371346
1296.4,-0.006707897
1282.38,0.007827674
1277.65,-0.004450168
1226.65,0.001694616
1200.65,-0.003719105
1234.57,0.004021875
1252.55,-0.004951981
1243.49,0.00269155
1252.83,-0.005022702
1249.9,0.001523722
1223.2,0.008715154
1237.07,-0.002595204
1251.44,-0.003167647
1259.78,-0.001846731
1286.2,-0.006275457
1285.7,-0.003189695
1284.57,-0.004788655
1292.22,0.005477944
1276.11,0.005691862
1284.24,-0.014932171
1296.1,-0.002852712
1335.88,0.000373541
1345.2,-0.002337559
1322.25,0.00254706
1333.9,0.000489164
1333.3,0.003029285
1328.02,-0.034621811
1326.3,-0.005484412
1325.25,-2.85E-05
1310.11,0.002177293
1311.75,-0.006552425
1303.07,0.001231999
1283.17,-0.008161181
1287.65,0.005386552
1313.4,-0.007437497
1314.4,-0.013479744
1338.3,0.004560728
1321.67,-0.000529983
1336.15,0.0093497
1366.31,-0.002657529
1376.87,-0.002985488
1365.98,-0.005605287
1371.17,0.001621677
1366.76,0.005943866
1376.17,-0.006067868
1397.75,-0.002475915
1404.7,0.006165468
1415.09,-0.005254225
1417.51,-0.000142979
1407.75,0.001050682
1395.15,-0.009163557
1391.32,0.002694553
1412.42,-0.000915477
1391.63,0.003907994
1367.5,0.002387419
1391.9,-0.005144777
1387.03,-0.016528814
1363.85,-0.003846717
1365.47,-0.000994888
1321.67,-0.009564603
1326.39,-0.00217669
1312.98,-0.002547242
1310.64,-0.00403604
1364.02,-0.009444648
1366.35,-0.006345918
1326.05,-0.007143123
1322.74,-0.00429998
1323.35,-0.00109043
1334.48,0.000257557
1324.09,-0.015045121
1336.65,0.003862453
1328.94,0.006550718
1287.65,0.004620454
1316.19,-0.006298465
1316.77,0.004328457
1310.8,-0.000683103
1323.23,0.00325185
1319.32,-0.003319436
1305.8,-0.001144519
1287.6,0.009106619
1272.18,-0.005228642
1272.39,0.001286275
1282.38,0.000473781
1282.48,-0.008686459
1320.34,0.000174229
1316.25,0.007712394
1316,-0.004842191
1340.15,-0.004052331
1333.42,-0.002179886
1346.78,-2.46E-05
1350.8,-0.0156274
1352.65,-0.005839787
1345.05,0.006020855
1344.57,-0.00137083
1323.1,0.008276268
1316.2,0.002227756
1314.35,-0.009769962
1311.81,-0.001529661
1317.93,-0.008273753
1307.65,-0.000926188
1288.6,-0.000907404
1282.8,0.000384351
1268,-0.004548067
1281.82,0.005538413
1287.2,-0.001750246
1290.2,-0.006727554
1275.4,-0.01249838
1275.65,0.00241078
1244.25,-0.005876857
1243.08,-0.006073112
1243.63,-0.005635933
1251.3,-0.004052387
1242.79,-0.003708851
1237.97,-0.003783057
1244.13,0.003579898
1253.49,-0.003846415
1219.75,-0.003582631
1223.42,-0.009171048
1243.78,0.015533106
1225.17,-0.003928369
1229.05,0.00063419
1240.41,-0.003607145
1262.18,-0.002664923
1252.25,-0.00395541
1225.52,-0.004435331
1238.8,-0.020930725
1241.3,0.016200684
1231.05,0.000660204
1218.5,-0.000856154
1188.68,-0.004954135
1203.3,-0.00713301
1198.82,-0.002009608
1204.23,0.002098632
1204.24,-0.005061176
1210.6,0.000869443
1213.35,0.011647746
1196.5,-0.003960333
1205.65,-0.004658154
1200.9,0.004342174
1224.4,-0.0207666
1237.01,-0.008892906
1238.07,0.002376493
1232.1,-0.000177021
1225.94,0.002438859
1227.95,-0.002109108
1248.45,-0.006353001
1253.22,-0.020977325
1245.19,0.010996894
1241.86,-0.008203195
1242.39,-0.010176709
1254.05,-0.005619942
1254.66,0.015459016
1241.41,-0.005922897
1237.08,-0.005290994
1264.14,-0.003597935
1270.07,-0.002752762
1257.1,0.005593041
1256.88,0.000229562
1267.24,0.001917075
1243.92,-0.00846873
1244.55,-0.004809217
1257.68,-0.005238786
1254.72,0.001139247
1257.92,0.000486572
1258.19,-0.000148398
1267.27,0.012609773
1274.78,0.019287426
1291.46,-0.004851138
1291.18,-0.008587344
1302.9,-0.002226777
1318.69,0.002783849
1331.5,0.003117866
1321.97,-0.01031067
1311.6,0.004636519
1322.94,0.002452671
1324.28,-0.003686179
1336.98,-0.008447152
1340.64,-0.003705463
1330.57,-0.000227961
1331.33,-0.00787557
1326.44,-0.006492319
1350.58,0.001256178
1334.34,-0.008052898
1336.9,-0.004251706
1350.85,-0.007201267
1339.98,-0.00555967
1339.72,-0.001289909
1348.97,-0.001344945
1366.54,0.004846957
1370.06,-0.011488742
1381.4,-0.006372434
1365.85,-0.006352838
1355.81,0.003320344
1330.85,0.013315961
1330.23,-0.001922625
1333.3,0.005537763
1308.57,0.000723112
1311.41,-0.013232381
1304.07,-0.004288351
1290.74,0.001536787
1293.7,-0.008664546
1284.72,-0.006122908
1279.03,-0.005559546
1290.51,-0.008315405
1286.73,-0.001992118
1302.7,-0.000574631
1296.91,0.005001444
1308.27,-0.000200334
1312.09,0.002779874
1317.68,-0.002879077
1318.1,-0.014394179
1326.23,0.000521501
1302.55,-0.00963108
1302.13,-0.008568897
1294.35,-0.01292975
1294.6,-0.003762634
1290.12,-0.000475757
1283.85,-0.012496244
1283.51,0.003937908
1293.83,-0.003211581
1303.5,-0.004074913
1295.69,-0.01058114
1295.79,-0.005154037
1291.52,-0.00120017
1284.7,-0.000274221
1299.6,-0.008707575
1309.46,-0.001747416
1307.37,0.007167607
1289.57,-0.005773121
1289.91,-0.003645735
1289.2,0.002822472
1295.23,-0.00303255
1294.04,-0.008197497
1305.26,-0.004342119
1296,-0.000549662
1292.5,-0.005079787
1292.64,-0.005832692
1293.84,0.003467357
1292.27,-0.005063296
1293.55,-0.003748722
1292.3,0.00155366
1292.34,-0.007591873
1262.3,0.001195246
1258.27,-0.005472463
1255.63,-0.002722777
1250.5,0.001182142
1243.39,-0.011190578
1244.7,-0.001503908
1245.35,0.002369862
1253.05,0.003345806
1252.6,-0.011924668
1251.81,0.024371696
1258.14,-0.003541811
1260.74,-0.009128717
1273.5,-0.004906399
1276.63,-0.001199955
1271.34,0.00634191
1271.55,-0.003487345
1277.87,-0.007298914
1319.62,0.006938042
1314.1,-0.00428461
1317.35,-0.005189035
1318.07,-0.001311458
1318.05,0.001322139
1316.69,-0.004565391
1315.2,-0.009487722
1326.43,-0.005393136
1326.2,-0.000888425
1327.2,0.001125013
1320.02,0.007304898
1319.3,-0.002638333
1319.72,0.003615733
1319.14,0.000782634
1325.72,-0.00198488
1335.46,-0.004718376
1338.4,0.003455369
1308.01,0.011615648
1294.63,0.004364342
1298.74,-0.003261218
1318.53,-0.00536605
1310.2,-0.00473784
1311.9,-0.002746608
1307.95,-0.000952002
1304.31,-0.003278264
1293.85,-0.002854399
