,label,pred
0,-0.0012532323686973434,0.008136721327900887
1,-0.005577766598709677,0.0020316375885158777
2,-0.017454930136201363,-0.005517671816051006
3,-0.023338451414783856,-0.018491290509700775
4,0.0036793576565050667,-0.018958505243062973
5,0.011353634140920166,-0.0025061750784516335
6,0.01451963897113906,0.007950887084007263
7,0.012584281688130972,0.011037299409508705
8,0.022573222503656565,0.009579857811331749
9,0.02339364250724052,0.015618972480297089
10,0.015158946007401086,0.014727199450135231
11,0.044516554735024805,0.024213101714849472
12,0.039985600503982255,0.026000581681728363
13,0.04363925365316179,0.033951494842767715
14,0.050475949641457296,0.03591759875416756
15,0.055081913913624714,0.03979658707976341
16,0.06871434760632522,0.04381026327610016
17,0.07041042581112267,0.05612293258309364
18,0.051476830957594144,0.04837769269943237
19,0.04078022026626549,0.03612324967980385
20,0.03305821406620413,0.026589561253786087
21,0.027614364737904795,0.02500830590724945
22,0.03218017385196226,0.022007767111063004
23,0.02974535504655984,0.02673962712287903
24,0.0367421378052577,0.03219258412718773
25,0.029965927695915662,0.02533084899187088
26,0.008894282865935521,0.004511126317083836
27,0.015656226273486507,0.009547308087348938
28,0.014905704835627143,0.009965863078832626
29,0.01787288261321085,0.010455506853759289
30,0.02111960411788094,0.023975171148777008
31,0.016596405591302377,0.023302488029003143
32,0.02426091247588702,0.024365194141864777
33,0.025549117369626506,0.020232543349266052
34,0.0035779590688513885,-0.0003086184151470661
35,-0.0035340037977353855,0.00014781136997044086
36,-0.017564526337998432,-0.003208352252840996
37,-0.02468842207248867,-0.011320076882839203
38,-0.0373904321660633,-0.029641084372997284
39,-0.04909813512687233,-0.03498504310846329
40,-0.04375247046422759,-0.03967881575226784
41,-0.057927620761868304,-0.05587051436305046
42,-0.05499402897246397,-0.05554604157805443
43,-0.05688052752730233,-0.05295880511403084
44,-0.06638008855263722,-0.05753545090556145
45,-0.07139738925743644,-0.061891570687294006
46,-0.08491195473164137,-0.0742746889591217
47,-0.0839061509194674,-0.07494904100894928
48,-0.07907866219030213,-0.07136334478855133
49,-0.07969912030937909,-0.07188434898853302
50,-0.0903743997280183,-0.07233487814664841
51,-0.08482932456102876,-0.07343481481075287
52,-0.07942665135468496,-0.08113900572061539
53,-0.07620108858697994,-0.07099461555480957
54,-0.07517054962028569,-0.06875630468130112
55,-0.07394677825418239,-0.06791497766971588
56,-0.08135348553458022,-0.0679822787642479
57,-0.07593163832584349,-0.07198140770196915
58,-0.07879100563222852,-0.0711287409067154
59,-0.08083336905731553,-0.07412735372781754
60,-0.08441867508978407,-0.06697963178157806
61,-0.07634554105373437,-0.06627766788005829
62,-0.07322243537522222,-0.06815128773450851
63,-0.06751110293537954,-0.06973766535520554
64,-0.06335023957813224,-0.06692493706941605
65,-0.07040141155712387,-0.0556633323431015
66,-0.04951948028705899,-0.049306172877550125
67,-0.018657659935700455,-0.04381880909204483
68,-0.015421136561322157,-0.028496593236923218
69,-0.0018187830687831363,-0.00741998665034771
70,-0.01678240740740755,-0.0036385441198945045
71,-0.012997868900646803,-0.010564430616796017
72,-0.0174445756984698,-0.017582040280103683
73,-0.016974813047667126,-0.018058355897665024
74,-0.010424148663830568,-0.016767166554927826
75,-0.009420744072858644,-0.013959265314042568
76,-0.008204815830033962,-0.011419733986258507
77,-0.019178410905298482,-0.01113779004663229
78,-0.021181161226015544,-0.017770301550626755
79,-0.009300134838101881,-0.022688962519168854
80,-0.017398291939975108,-0.008830307051539421
81,-0.004677565425229013,-0.014954148791730404
82,-0.014895858359977199,-0.01987472176551819
83,-0.010846671305961508,-0.01346250157803297
84,0.0004917652516818194,-0.012736606411635876
85,-0.005019717003015622,-0.0076516177505254745
86,0.0007763321579228322,-0.000394302885979414
87,0.0003347467083238964,-0.007798750884830952
88,0.004788485233170325,-0.002813037484884262
89,0.004085554114936718,-0.001609711442142725
90,0.017438563327032197,0.011236364021897316
91,0.010189035916824185,0.011476343497633934
92,0.010122873345935757,0.007810967043042183
93,-0.003137564348250743,-0.0011069471947848797
94,-0.007659431200725764,-0.009316297248005867
95,0.007003891050583633,0.0017548755276948214
96,-0.001054415364338257,-0.0063340384513139725
97,-0.023540021717924797,-0.025531191378831863
98,-0.01119945521138177,-0.025103766471147537
99,-0.008291461910809206,-0.018710851669311523
100,0.022375440268318503,0.00065848627127707
101,0.032071029046338406,0.007843529805541039
102,0.02888217860537945,0.021752025932073593
103,0.030447566154851557,0.02663450315594673
104,0.027311980048761564,0.023437928408384323
105,0.018090115575738475,0.021063461899757385
106,0.011492434534998486,0.014661340042948723
107,0.028633801624118993,0.017728565260767937
108,0.016264992079656038,0.01934625580906868
109,0.015101938082053845,0.00265757879242301
110,0.035479269684290715,0.022954415529966354
111,0.021434065624824195,0.013190019875764847
112,0.021462206630020964,0.014350080862641335
113,0.019623660957169387,0.014639176428318024
114,0.020996401676744547,0.0033560353331267834
115,0.02709961392841831,0.014505508355796337
116,0.025860779842237225,0.020286157727241516
117,0.020291875813348348,0.014706427231431007
118,0.01967578614891541,0.012803138233721256
119,0.029067769055692194,0.011924671940505505
120,0.04065214362023317,0.016558464616537094
121,0.05279851793633861,0.03284938260912895
122,0.043173545676563174,0.03987919166684151
123,0.05355359128517301,0.04450272396206856
124,0.05365288196931428,0.04349293187260628
125,0.05365288196931428,0.04228099435567856
126,0.06353903569947605,0.04142532870173454
127,0.06380291778188263,0.046296026557683945
128,0.06340682556375565,0.04024016857147217
129,0.07233331786758201,0.04504317045211792
130,0.0723280210541708,0.041852544993162155
131,0.05818116236079174,0.04322942718863487
132,0.0629546092738027,0.05329849570989609
133,0.07884272217542132,0.053887370973825455
134,0.07697672944011158,0.06216345727443695
135,0.09421786739301341,0.07314202934503555
136,0.14693137805091228,0.08325844258069992
137,0.1323411028577699,0.1036626547574997
138,0.14846772622261817,0.12682664394378662
139,0.13676061382483384,0.11798293888568878
140,0.11017439457806422,0.11646164953708649
141,0.10193679918450549,0.1020563617348671
142,0.1099325950006429,0.08782752603292465
143,0.13282673094261144,0.08694703876972198
144,0.11511281473676571,0.088563472032547
145,0.11462683856909384,0.09727637469768524
146,0.1184552171496771,0.10327492654323578
147,0.10104497872689322,0.10264018177986145
148,0.11783570055483161,0.09322001785039902
149,0.10963764060158532,0.08626848459243774
150,0.1019273171994537,0.07969703525304794
151,0.08689044711653815,0.08018296211957932
152,0.09699062654168733,0.08495715260505676
153,0.09389003676174634,0.07907600700855255
154,0.1072977880340964,0.07766836136579514
155,0.10195794313109907,0.08533975481987
156,0.09885688967656181,0.0777493491768837
157,0.11950069987065692,0.08126144856214523
158,0.10166109467714568,0.08243615925312042
159,0.08928695050190383,0.07642008364200592
160,0.0726989185918685,0.06293640285730362
161,0.07996795827758696,0.06230030581355095
162,0.07451404807962714,0.06481841951608658
163,0.05186354438669705,0.05208505317568779
164,0.0691786870768325,0.048698000609874725
165,0.04286048415389998,0.046974994242191315
166,0.0014197709115411072,0.005266368389129639
167,0.008579530307069705,0.006836169399321079
168,-0.0028113715130511086,0.0056801969185471535
169,-0.0048310349563348565,3.546755760908127e-05
170,0.04390013897161005,0.01579899527132511
171,0.04795359651973885,0.0339132621884346
172,0.03840648657593171,0.035150762647390366
173,0.019255132536382558,0.020999513566493988
174,0.022335356168288856,0.02252989634871483
175,0.012625748381053237,0.02023976668715477
176,0.016454201115953193,0.013046975247561932
177,0.009275654922468402,0.024599000811576843
178,-0.00826426073987152,0.0007612078916281462
179,-0.01014489216475889,-0.00892273522913456
180,-0.01431476275731336,-0.015430252067744732
181,-0.005118644622152391,-0.007932520471513271
182,-0.0016598799653305685,-0.006972976960241795
183,0.015020687173951996,-0.003969673998653889
184,-0.010727238947631945,-0.0037125577218830585
185,0.00012175324675323118,-0.000863631721585989
186,-0.014692837443349593,-0.0058831702917814255
187,-0.03310199656555912,-0.027033250778913498
188,-0.029345874576971354,-0.027903370559215546
189,-0.03481942833537233,-0.029494546353816986
190,-0.022108708431973767,-0.03244921192526817
191,-0.03547671840354771,-0.03275664895772934
192,-0.016305683990134212,-0.027825165539979935
193,-0.010744105110234825,-0.015113591216504574
194,-0.025078665827564572,-0.02473701536655426
195,-0.0073130682045737805,-0.008784438483417034
196,0.007048740438143186,-0.009213853627443314
197,0.004886058712803898,-0.0026375004090368748
198,0.006238101024830911,0.010012181475758553
199,-0.003977757032106122,0.00766381248831749
200,-0.02539720274178847,-0.023036301136016846
201,-0.021909419857648382,-0.024001657962799072
202,-0.020054658305911133,-0.022894982248544693
203,-0.018222091198100365,-0.022368155419826508
204,-0.004517676304907181,-0.021041173487901688
205,-0.0004424244861844784,-0.005160308443009853
206,-0.0006811716151780001,-0.0068848999217152596
207,0.009879073580651765,0.015566560439765453
208,0.012302458026182794,0.012267062440514565
209,0.012393977250312327,0.008529052138328552
210,0.01716089157735534,0.007136792875826359
211,0.02184561772634619,0.00929783470928669
212,0.020271100372660555,0.010241763666272163
213,0.019736577113626197,0.0004581916145980358
214,0.05558957777070117,0.022368721663951874
215,0.04919855537069351,0.033693067729473114
216,0.05805179074183209,0.05041294917464256
217,0.05717606233222039,0.05207483097910881
218,0.05275649839586194,0.05063634365797043
219,0.0532120663401785,0.052513569593429565
220,0.03822251106868668,0.035329416394233704
221,0.05373256432282081,0.03803129121661186
222,0.03844076268795105,0.027107063680887222
223,0.03930381176774356,0.029943030327558517
224,0.01947035471064784,0.03127902373671532
225,0.020842074686118428,0.022117644548416138
226,0.015589580433485795,0.0033165242057293653
227,0.006615918058267889,0.008015439845621586
228,0.024475665230868415,0.014487731270492077
229,0.037083825746770493,0.02789493277668953
230,0.03459630864297902,0.027377329766750336
231,0.03479957720139848,0.027687467634677887
232,0.039596715180095776,0.026877861469984055
233,0.019883135854569023,0.02729632332921028
234,0.0033616135745155873,0.00555185554549098
235,0.007524545308224884,0.0043539488688111305
236,0.003969526864474826,-0.0010904483497142792
237,0.016358175028413857,0.009553555399179459
238,0.013865887319370218,0.009906729683279991
239,-0.004262055528494901,0.009362636134028435
240,-0.01086780866192616,-0.005005247890949249
241,-0.01906217324861259,-0.016625743359327316
242,-0.025270932006100977,-0.021871007978916168
243,-0.040786823083303614,-0.039360132068395615
244,-0.06076100157027153,-0.05828525871038437
245,-0.06789297400156258,-0.058262795209884644
246,-0.060196322625060916,-0.06147683411836624
247,-0.06166292482774649,-0.05934268236160278
248,-0.05888983907331102,-0.05456630140542984
249,-0.027961863082213156,-0.04977097734808922
250,-0.026744913928012592,-0.034006278961896896
251,-0.034323734695620445,-0.03268318995833397
252,-0.033446425937283975,-0.030785486102104187
253,-0.0347662709719494,-0.03174246847629547
254,-0.0009497803632910751,-0.016799353063106537
255,0.00308263842232126,-0.011756266467273235
256,-0.002560989936171043,-0.01223354134708643
257,0.00849665439284153,0.003970880527049303
258,0.0008880506110258146,-0.000493606086820364
259,0.008762623285787141,-0.001222565770149231
260,0.010255805729105338,0.0017309680115431547
261,0.01477174510882362,0.003709531854838133
262,-0.0012513686844985994,0.0032213341910392046
263,0.033007082040264146,0.014666893519461155
264,0.035561582641991274,0.02125406265258789
265,0.03692639482407456,0.02611032873392105
266,0.03031271216901632,0.027809038758277893
267,0.012101122249291052,0.024254605174064636
268,0.013628210876945657,0.014770783483982086
269,0.024010435775141614,0.023933347314596176
270,0.07610995384552544,0.018696580082178116
271,0.0801246310265662,0.047780271619558334
272,0.08491047750819458,0.06922325491905212
273,0.09107081089094238,0.07490389049053192
274,0.08049612096654646,0.07935812324285507
275,0.0929460580912862,0.0809890627861023
276,0.0877073130581505,0.06921945512294769
277,0.10837011674435892,0.07087081670761108
278,0.10974350501838015,0.08250675350427628
279,0.08005981572896403,0.06362766772508621
280,0.08595295139168058,0.0659140944480896
281,0.08954671897863054,0.06877785921096802
282,0.09466243624241932,0.07336269319057465
283,0.09398753267645277,0.07872826606035233
284,0.08207565854624677,0.06375882774591446
285,0.07627753043615293,0.06005547195672989
286,0.0724493161010693,0.05733713507652283
287,0.06432261813156614,0.05718822404742241
288,0.04618477048948644,0.05172993987798691
289,0.04564506076659414,0.03116883710026741
290,0.03780630105017502,0.028164248913526535
291,0.03545489740611685,0.021661069244146347
292,0.04721221613155824,0.032666560262441635
293,0.030126792894667798,0.019369015470147133
294,0.02312468224745401,0.021279383450746536
295,0.02566670261442927,0.018968656659126282
296,0.019691448949530788,0.024011678993701935
297,0.050193354904900955,0.03353556990623474
298,0.04439529188719482,0.03601941838860512
299,0.05262738853503168,0.04199120029807091
300,0.003628579236631957,-0.00045857252553105354
301,-0.0016093280296358703,-0.0007921503856778145
302,0.0016548750493425857,-0.003686959855258465
303,0.012228260869565188,-0.007257170043885708
304,0.017599621939693222,0.01095590740442276
305,0.025489749430523956,0.011236365884542465
306,0.021989996292120395,0.015629880130290985
307,0.0053372041089772004,0.004412415903061628
308,0.007220485335715177,0.004320204257965088
309,0.014962036623492603,0.0036366211716085672
310,0.00493807052482742,0.0020702285692095757
311,0.004574970484061414,0.0003432102967053652
312,-0.019276489580275835,-0.0025764680467545986
313,-0.0173296081170502,-0.010395655408501625
314,-0.021466486070944812,-0.019929595291614532
315,-0.022659882124684172,-0.02191079407930374
316,-0.01841344217886287,-0.02253178134560585
317,-0.006344522316488299,-0.013273301534354687
318,0.004578204743320269,0.00647564884275198
